Hawaii Ocean Time-series : 14-Feb-2024 03:44:43
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, fluor, 
#, day, dbar, ug/l, 
131, 4770,    0.0,  0.2057,
131, 4770,    2.0,  0.2176,
131, 4770,    4.0,  0.2244,
131, 4770,    6.0,  0.2052,
131, 4770,    8.0,  0.2109,
131, 4770,   10.0,  0.2154,
131, 4770,   12.0,  0.2168,
131, 4770,   14.0,  0.2324,
131, 4770,   16.0,  0.2370,
131, 4770,   18.0,  0.2527,
131, 4770,   20.0,  0.2660,
131, 4770,   22.0,  0.2409,
131, 4770,   24.0,  0.2469,
131, 4770,   26.0,  0.2708,
131, 4770,   28.0,  0.2683,
131, 4770,   30.0,  0.2769,
131, 4770,   32.0,  0.2581,
131, 4770,   34.0,  0.2602,
131, 4770,   36.0,  0.2713,
131, 4770,   38.0,  0.2737,
131, 4770,   40.0,  0.2969,
131, 4770,   42.0,  0.3103,
131, 4770,   44.0,  0.3056,
131, 4770,   46.0,  0.3142,
131, 4770,   48.0,  0.3255,
131, 4770,   50.0,  0.3265,
131, 4770,   52.0,  0.3448,
131, 4770,   54.0,  0.3395,
131, 4770,   56.0,  0.3743,
131, 4770,   58.0,  0.3765,
131, 4770,   60.0,  0.3857,
131, 4770,   62.0,  0.3944,
131, 4770,   64.0,  0.3939,
131, 4770,   66.0,  0.4230,
131, 4770,   68.0,  0.4598,
131, 4770,   70.0,  0.4575,
131, 4770,   72.0,  0.4677,
131, 4770,   74.0,  0.4826,
131, 4770,   76.0,  0.5279,
131, 4770,   78.0,  0.5333,
131, 4770,   80.0,  0.5592,
131, 4770,   82.0,  0.5569,
131, 4770,   84.0,  0.5788,
131, 4770,   86.0,  0.5772,
131, 4770,   88.0,  0.5795,
131, 4770,   90.0,  0.5760,
131, 4770,   92.0,  0.5979,
131, 4770,   94.0,  0.5899,
131, 4770,   96.0,  0.5987,
131, 4770,   98.0,  0.5970,
131, 4770,  100.0,  0.5909,
131, 4770,  102.0,  0.5790,
131, 4770,  104.0,  0.5945,
131, 4770,  106.0,  0.5622,
131, 4770,  108.0,  0.5596,
131, 4770,  110.0,  0.5713,
131, 4770,  112.0,  0.5385,
131, 4770,  114.0,  0.5388,
131, 4770,  116.0,  0.5093,
131, 4770,  118.0,  0.4929,
131, 4770,  120.0,  0.4857,
131, 4770,  122.0,  0.4607,
131, 4770,  124.0,  0.4494,
131, 4770,  126.0,  0.4318,
131, 4770,  128.0,  0.4099,
131, 4770,  130.0,  0.3958,
131, 4770,  132.0,  0.3731,
131, 4770,  134.0,  0.3612,
131, 4770,  136.0,  0.3439,
131, 4770,  138.0,  0.3200,
131, 4770,  140.0,  0.3002,
131, 4770,  142.0,  0.2844,
131, 4770,  144.0,  0.2723,
131, 4770,  146.0,  0.2581,
131, 4770,  148.0,  0.2438,
131, 4770,  150.0,  0.2291,
131, 4770,  152.0,  0.2220,
131, 4770,  154.0,  0.2073,
131, 4770,  156.0,  0.1974,
131, 4770,  158.0,  0.1843,
131, 4770,  160.0,  0.1762,
131, 4770,  162.0,  0.1629,
131, 4770,  164.0,  0.1530,
131, 4770,  166.0,  0.1454,
131, 4770,  168.0,  0.1430,
131, 4770,  170.0,  0.1349,
131, 4770,  172.0,  0.1300,
131, 4770,  174.0,  0.1249,
131, 4770,  176.0,  0.1174,
131, 4770,  178.0,  0.1104,
131, 4770,  180.0,  0.1067,
131, 4770,  182.0,  0.1011,
131, 4770,  184.0,  0.0971,
131, 4770,  186.0,  0.0929,
131, 4770,  188.0,  0.0890,
131, 4770,  190.0,  0.0851,
131, 4770,  192.0,  0.0804,
131, 4770,  194.0,  0.0768,
131, 4770,  196.0,  0.0734,
131, 4770,  198.0,  0.0697,
131, 4770,  200.0,  0.0671,
132, 4795,    0.0,  0.1106,
132, 4795,    2.0,  0.1117,
132, 4795,    4.0,  0.1143,
132, 4795,    6.0,  0.1185,
132, 4795,    8.0,  0.1194,
132, 4795,   10.0,  0.1267,
132, 4795,   12.0,  0.1387,
132, 4795,   14.0,  0.1333,
132, 4795,   16.0,  0.1325,
132, 4795,   18.0,  0.1349,
132, 4795,   20.0,  0.1404,
132, 4795,   22.0,  0.1464,
132, 4795,   24.0,  0.1552,
132, 4795,   26.0,  0.1610,
132, 4795,   28.0,  0.1666,
132, 4795,   30.0,  0.1730,
132, 4795,   32.0,  0.1925,
132, 4795,   34.0,  0.1915,
132, 4795,   36.0,  0.1959,
132, 4795,   38.0,  0.2018,
132, 4795,   40.0,  0.2133,
132, 4795,   42.0,  0.2191,
132, 4795,   44.0,  0.2255,
132, 4795,   46.0,  0.2362,
132, 4795,   48.0,  0.2502,
132, 4795,   50.0,  0.2654,
132, 4795,   52.0,  0.2758,
132, 4795,   54.0,  0.2931,
132, 4795,   56.0,  0.3114,
132, 4795,   58.0,  0.3321,
132, 4795,   60.0,  0.3427,
132, 4795,   62.0,  0.3538,
132, 4795,   64.0,  0.3674,
132, 4795,   66.0,  0.3837,
132, 4795,   68.0,  0.3965,
132, 4795,   70.0,  0.4117,
132, 4795,   72.0,  0.4356,
132, 4795,   74.0,  0.4506,
132, 4795,   76.0,  0.4667,
132, 4795,   78.0,  0.4875,
132, 4795,   80.0,  0.5110,
132, 4795,   82.0,  0.5359,
132, 4795,   84.0,  0.5763,
132, 4795,   86.0,  0.5925,
132, 4795,   88.0,  0.6027,
132, 4795,   90.0,  0.6212,
132, 4795,   92.0,  0.6367,
132, 4795,   94.0,  0.6338,
132, 4795,   96.0,  0.6343,
132, 4795,   98.0,  0.6470,
132, 4795,  100.0,  0.6541,
132, 4795,  102.0,  0.6451,
132, 4795,  104.0,  0.6331,
132, 4795,  106.0,  0.6106,
132, 4795,  108.0,  0.5908,
132, 4795,  110.0,  0.5659,
132, 4795,  112.0,  0.5385,
132, 4795,  114.0,  0.5156,
132, 4795,  116.0,  0.4944,
132, 4795,  118.0,  0.4734,
132, 4795,  120.0,  0.4540,
132, 4795,  122.0,  0.4350,
132, 4795,  124.0,  0.4128,
132, 4795,  126.0,  0.3867,
132, 4795,  128.0,  0.3586,
132, 4795,  130.0,  0.3380,
132, 4795,  132.0,  0.3173,
132, 4795,  134.0,  0.2996,
132, 4795,  136.0,  0.2827,
132, 4795,  138.0,  0.2685,
132, 4795,  140.0,  0.2543,
132, 4795,  142.0,  0.2431,
132, 4795,  144.0,  0.2304,
132, 4795,  146.0,  0.2155,
132, 4795,  148.0,  0.2000,
132, 4795,  150.0,  0.1859,
132, 4795,  152.0,  0.1776,
132, 4795,  154.0,  0.1694,
132, 4795,  156.0,  0.1598,
132, 4795,  158.0,  0.1521,
132, 4795,  160.0,  0.1454,
132, 4795,  162.0,  0.1394,
132, 4795,  164.0,  0.1303,
132, 4795,  166.0,  0.1224,
132, 4795,  168.0,  0.1166,
132, 4795,  170.0,  0.1117,
132, 4795,  172.0,  0.1077,
132, 4795,  174.0,  0.1044,
132, 4795,  176.0,  0.1006,
132, 4795,  178.0,  0.0956,
132, 4795,  180.0,  0.0918,
132, 4795,  182.0,  0.0876,
132, 4795,  184.0,  0.0859,
132, 4795,  186.0,  0.0845,
132, 4795,  188.0,  0.0840,
132, 4795,  190.0,  0.0815,
132, 4795,  192.0,  0.0784,
132, 4795,  194.0,  0.0792,
132, 4795,  196.0,  0.0774,
132, 4795,  198.0,  0.0761,
132, 4795,  200.0,  0.0753,
133, 4822,    0.0, -9.0000,
133, 4822,    2.0,  0.3351,
133, 4822,    4.0,  0.3430,
133, 4822,    6.0,  0.3394,
133, 4822,    8.0,  0.3458,
133, 4822,   10.0,  0.3439,
133, 4822,   12.0,  0.3517,
133, 4822,   14.0,  0.3420,
133, 4822,   16.0,  0.3611,
133, 4822,   18.0,  0.3574,
133, 4822,   20.0,  0.3513,
133, 4822,   22.0,  0.3550,
133, 4822,   24.0,  0.3470,
133, 4822,   26.0,  0.3588,
133, 4822,   28.0,  0.3602,
133, 4822,   30.0,  0.3482,
133, 4822,   32.0,  0.3732,
133, 4822,   34.0,  0.3502,
133, 4822,   36.0,  0.3620,
133, 4822,   38.0,  0.3612,
133, 4822,   40.0,  0.3643,
133, 4822,   42.0,  0.3650,
133, 4822,   44.0,  0.3773,
133, 4822,   46.0,  0.3668,
133, 4822,   48.0,  0.3723,
133, 4822,   50.0,  0.4003,
133, 4822,   52.0,  0.3756,
133, 4822,   54.0,  0.3681,
133, 4822,   56.0,  0.4080,
133, 4822,   58.0,  0.4052,
133, 4822,   60.0,  0.3783,
133, 4822,   62.0,  0.4318,
133, 4822,   64.0,  0.3938,
133, 4822,   66.0,  0.4100,
133, 4822,   68.0,  0.4203,
133, 4822,   70.0,  0.4101,
133, 4822,   72.0,  0.4179,
133, 4822,   74.0,  0.4443,
133, 4822,   76.0,  0.4929,
133, 4822,   78.0,  0.5239,
133, 4822,   80.0,  0.5262,
133, 4822,   82.0,  0.5668,
133, 4822,   84.0,  0.6366,
133, 4822,   86.0,  0.6168,
133, 4822,   88.0,  0.6164,
133, 4822,   90.0,  0.7311,
133, 4822,   92.0,  0.6911,
133, 4822,   94.0,  0.7149,
133, 4822,   96.0,  0.6949,
133, 4822,   98.0,  0.7140,
133, 4822,  100.0,  0.7148,
133, 4822,  102.0,  0.6452,
133, 4822,  104.0,  0.6304,
133, 4822,  106.0,  0.6493,
133, 4822,  108.0,  0.5887,
133, 4822,  110.0,  0.5790,
133, 4822,  112.0,  0.5271,
133, 4822,  114.0,  0.4919,
133, 4822,  116.0,  0.4982,
133, 4822,  118.0,  0.4253,
133, 4822,  120.0,  0.4205,
133, 4822,  122.0,  0.3920,
133, 4822,  124.0,  0.4033,
133, 4822,  126.0,  0.3861,
133, 4822,  128.0,  0.3298,
133, 4822,  130.0,  0.3365,
133, 4822,  132.0,  0.3072,
133, 4822,  134.0,  0.2836,
133, 4822,  136.0,  0.2678,
133, 4822,  138.0,  0.2494,
133, 4822,  140.0,  0.2236,
133, 4822,  142.0,  0.2124,
133, 4822,  144.0,  0.2124,
133, 4822,  146.0,  0.1898,
133, 4822,  148.0,  0.1853,
133, 4822,  150.0,  0.1902,
133, 4822,  152.0,  0.1617,
133, 4822,  154.0,  0.1450,
133, 4822,  156.0,  0.1466,
133, 4822,  158.0,  0.1443,
133, 4822,  160.0,  0.1239,
133, 4822,  162.0,  0.1201,
133, 4822,  164.0,  0.1115,
133, 4822,  166.0,  0.1081,
133, 4822,  168.0,  0.1069,
133, 4822,  170.0,  0.0955,
133, 4822,  172.0,  0.0948,
133, 4822,  174.0,  0.0893,
133, 4822,  176.0,  0.0855,
133, 4822,  178.0,  0.0845,
133, 4822,  180.0,  0.0794,
133, 4822,  182.0,  0.0771,
133, 4822,  184.0,  0.0742,
133, 4822,  186.0,  0.0719,
133, 4822,  188.0,  0.0693,
133, 4822,  190.0,  0.0691,
133, 4822,  192.0,  0.0657,
133, 4822,  194.0,  0.0654,
133, 4822,  196.0,  0.0655,
133, 4822,  198.0,  0.0642,
133, 4822,  200.0,  0.0613,
134, 4855,    0.0,  0.2459,
134, 4855,    2.0,  0.1934,
134, 4855,    4.0,  0.1707,
134, 4855,    6.0,  0.1672,
134, 4855,    8.0,  0.1773,
134, 4855,   10.0,  0.1749,
134, 4855,   12.0,  0.1728,
134, 4855,   14.0,  0.1821,
134, 4855,   16.0,  0.1802,
134, 4855,   18.0,  0.1799,
134, 4855,   20.0,  0.1870,
134, 4855,   22.0,  0.1846,
134, 4855,   24.0,  0.1907,
134, 4855,   26.0,  0.1904,
134, 4855,   28.0,  0.1937,
134, 4855,   30.0,  0.2035,
134, 4855,   32.0,  0.2111,
134, 4855,   34.0,  0.2081,
134, 4855,   36.0,  0.2113,
134, 4855,   38.0,  0.2181,
134, 4855,   40.0,  0.2375,
134, 4855,   42.0,  0.2287,
134, 4855,   44.0,  0.2350,
134, 4855,   46.0,  0.2388,
134, 4855,   48.0,  0.2449,
134, 4855,   50.0,  0.2456,
134, 4855,   52.0,  0.2494,
134, 4855,   54.0,  0.2496,
134, 4855,   56.0,  0.2609,
134, 4855,   58.0,  0.2588,
134, 4855,   60.0,  0.2635,
134, 4855,   62.0,  0.2757,
134, 4855,   64.0,  0.2713,
134, 4855,   66.0,  0.2891,
134, 4855,   68.0,  0.2803,
134, 4855,   70.0,  0.2940,
134, 4855,   72.0,  0.2924,
134, 4855,   74.0,  0.3011,
134, 4855,   76.0,  0.3028,
134, 4855,   78.0,  0.3082,
134, 4855,   80.0,  0.3073,
134, 4855,   82.0,  0.3295,
134, 4855,   84.0,  0.3337,
134, 4855,   86.0,  0.3289,
134, 4855,   88.0,  0.3223,
134, 4855,   90.0,  0.3368,
134, 4855,   92.0,  0.3643,
134, 4855,   94.0,  0.3449,
134, 4855,   96.0,  0.3433,
134, 4855,   98.0,  0.3628,
134, 4855,  100.0,  0.3739,
134, 4855,  102.0,  0.3969,
134, 4855,  104.0,  0.4221,
134, 4855,  106.0,  0.4240,
134, 4855,  108.0,  0.4182,
134, 4855,  110.0,  0.4537,
134, 4855,  112.0,  0.5004,
134, 4855,  114.0,  0.4722,
134, 4855,  116.0,  0.4882,
134, 4855,  118.0,  0.4865,
134, 4855,  120.0,  0.4902,
134, 4855,  122.0,  0.4737,
134, 4855,  124.0,  0.4791,
134, 4855,  126.0,  0.5011,
134, 4855,  128.0,  0.4867,
134, 4855,  130.0,  0.4739,
134, 4855,  132.0,  0.5075,
134, 4855,  134.0,  0.4916,
134, 4855,  136.0,  0.5161,
134, 4855,  138.0,  0.4913,
134, 4855,  140.0,  0.4501,
134, 4855,  142.0,  0.4067,
134, 4855,  144.0,  0.3877,
134, 4855,  146.0,  0.3826,
134, 4855,  148.0,  0.3157,
134, 4855,  150.0,  0.3159,
134, 4855,  152.0,  0.2817,
134, 4855,  154.0,  0.2714,
134, 4855,  156.0,  0.2259,
134, 4855,  158.0,  0.2264,
134, 4855,  160.0,  0.2102,
134, 4855,  162.0,  0.1893,
134, 4855,  164.0,  0.1897,
134, 4855,  166.0,  0.1701,
134, 4855,  168.0,  0.1509,
134, 4855,  170.0,  0.1257,
134, 4855,  172.0,  0.1183,
134, 4855,  174.0,  0.1228,
134, 4855,  176.0,  0.1052,
134, 4855,  178.0,  0.0899,
134, 4855,  180.0,  0.0832,
134, 4855,  182.0,  0.0765,
134, 4855,  184.0,  0.0612,
134, 4855,  186.0,  0.0587,
134, 4855,  188.0,  0.0509,
134, 4855,  190.0,  0.0446,
134, 4855,  192.0,  0.0426,
134, 4855,  194.0,  0.0449,
134, 4855,  196.0,  0.0374,
134, 4855,  198.0,  0.0341,
134, 4855,  200.0,  0.0317,
135, 4891,    0.0, -9.0000,
135, 4891,    2.0,  0.1160,
135, 4891,    4.0,  0.1222,
135, 4891,    6.0,  0.1243,
135, 4891,    8.0,  0.1259,
135, 4891,   10.0,  0.1285,
135, 4891,   12.0,  0.1300,
135, 4891,   14.0,  0.1295,
135, 4891,   16.0,  0.1328,
135, 4891,   18.0,  0.1321,
135, 4891,   20.0,  0.1325,
135, 4891,   22.0,  0.1370,
135, 4891,   24.0,  0.1396,
135, 4891,   26.0,  0.1353,
135, 4891,   28.0,  0.1417,
135, 4891,   30.0,  0.1386,
135, 4891,   32.0,  0.1396,
135, 4891,   34.0,  0.1422,
135, 4891,   36.0,  0.1470,
135, 4891,   38.0,  0.1485,
135, 4891,   40.0,  0.1507,
135, 4891,   42.0,  0.1584,
135, 4891,   44.0,  0.1653,
135, 4891,   46.0,  0.1661,
135, 4891,   48.0,  0.1764,
135, 4891,   50.0,  0.1808,
135, 4891,   52.0,  0.1808,
135, 4891,   54.0,  0.1962,
135, 4891,   56.0,  0.1910,
135, 4891,   58.0,  0.2041,
135, 4891,   60.0,  0.2092,
135, 4891,   62.0,  0.2144,
135, 4891,   64.0,  0.2224,
135, 4891,   66.0,  0.2228,
135, 4891,   68.0,  0.2276,
135, 4891,   70.0,  0.2344,
135, 4891,   72.0,  0.2406,
135, 4891,   74.0,  0.2465,
135, 4891,   76.0,  0.2600,
135, 4891,   78.0,  0.2815,
135, 4891,   80.0,  0.2954,
135, 4891,   82.0,  0.3397,
135, 4891,   84.0,  0.3709,
135, 4891,   86.0,  0.4341,
135, 4891,   88.0,  0.4576,
135, 4891,   90.0,  0.4921,
135, 4891,   92.0,  0.5440,
135, 4891,   94.0,  0.5379,
135, 4891,   96.0,  0.6206,
135, 4891,   98.0,  0.6451,
135, 4891,  100.0,  0.6133,
135, 4891,  102.0,  0.6533,
135, 4891,  104.0,  0.6918,
135, 4891,  106.0,  0.6695,
135, 4891,  108.0,  0.6323,
135, 4891,  110.0,  0.6500,
135, 4891,  112.0,  0.6577,
135, 4891,  114.0,  0.6361,
135, 4891,  116.0,  0.6078,
135, 4891,  118.0,  0.6055,
135, 4891,  120.0,  0.5540,
135, 4891,  122.0,  0.5380,
135, 4891,  124.0,  0.5033,
135, 4891,  126.0,  0.4515,
135, 4891,  128.0,  0.4184,
135, 4891,  130.0,  0.3847,
135, 4891,  132.0,  0.3618,
135, 4891,  134.0,  0.3410,
135, 4891,  136.0,  0.3084,
135, 4891,  138.0,  0.2959,
135, 4891,  140.0,  0.2507,
135, 4891,  142.0,  0.2301,
135, 4891,  144.0,  0.2118,
135, 4891,  146.0,  0.1863,
135, 4891,  148.0,  0.1779,
135, 4891,  150.0,  0.1522,
135, 4891,  152.0,  0.1383,
135, 4891,  154.0,  0.1231,
135, 4891,  156.0,  0.1205,
135, 4891,  158.0,  0.1112,
135, 4891,  160.0,  0.1031,
135, 4891,  162.0,  0.0978,
135, 4891,  164.0,  0.0905,
135, 4891,  166.0,  0.0866,
135, 4891,  168.0,  0.0809,
135, 4891,  170.0,  0.0789,
135, 4891,  172.0,  0.0750,
135, 4891,  174.0,  0.0746,
135, 4891,  176.0,  0.0735,
135, 4891,  178.0,  0.0706,
135, 4891,  180.0,  0.0721,
135, 4891,  182.0,  0.0670,
135, 4891,  184.0,  0.0653,
135, 4891,  186.0,  0.0673,
135, 4891,  188.0,  0.0664,
135, 4891,  190.0,  0.0638,
135, 4891,  192.0,  0.0634,
135, 4891,  194.0,  0.0620,
135, 4891,  196.0,  0.0604,
135, 4891,  198.0,  0.0587,
135, 4891,  200.0,  0.0571,
136, 4911,    0.0,  0.0606,
136, 4911,    2.0,  0.0857,
136, 4911,    4.0,  0.0869,
136, 4911,    6.0,  0.0902,
136, 4911,    8.0,  0.0845,
136, 4911,   10.0,  0.0861,
136, 4911,   12.0,  0.0923,
136, 4911,   14.0,  0.0931,
136, 4911,   16.0,  0.0977,
136, 4911,   18.0,  0.0934,
136, 4911,   20.0,  0.0968,
136, 4911,   22.0,  0.0965,
136, 4911,   24.0,  0.1010,
136, 4911,   26.0,  0.1059,
136, 4911,   28.0,  0.1106,
136, 4911,   30.0,  0.1087,
136, 4911,   32.0,  0.1150,
136, 4911,   34.0,  0.1129,
136, 4911,   36.0,  0.1175,
136, 4911,   38.0,  0.1175,
136, 4911,   40.0,  0.1154,
136, 4911,   42.0,  0.1190,
136, 4911,   44.0,  0.1220,
136, 4911,   46.0,  0.1292,
136, 4911,   48.0,  0.1344,
136, 4911,   50.0,  0.1370,
136, 4911,   52.0,  0.1502,
136, 4911,   54.0,  0.1573,
136, 4911,   56.0,  0.1587,
136, 4911,   58.0,  0.1657,
136, 4911,   60.0,  0.1644,
136, 4911,   62.0,  0.1684,
136, 4911,   64.0,  0.1845,
136, 4911,   66.0,  0.1891,
136, 4911,   68.0,  0.2013,
136, 4911,   70.0,  0.2038,
136, 4911,   72.0,  0.2082,
136, 4911,   74.0,  0.2261,
136, 4911,   76.0,  0.2399,
136, 4911,   78.0,  0.2466,
136, 4911,   80.0,  0.2544,
136, 4911,   82.0,  0.2717,
136, 4911,   84.0,  0.2775,
136, 4911,   86.0,  0.2806,
136, 4911,   88.0,  0.3008,
136, 4911,   90.0,  0.3175,
136, 4911,   92.0,  0.3187,
136, 4911,   94.0,  0.3356,
136, 4911,   96.0,  0.3406,
136, 4911,   98.0,  0.3549,
136, 4911,  100.0,  0.3684,
136, 4911,  102.0,  0.3652,
136, 4911,  104.0,  0.3738,
136, 4911,  106.0,  0.3848,
136, 4911,  108.0,  0.3963,
136, 4911,  110.0,  0.4080,
136, 4911,  112.0,  0.4207,
136, 4911,  114.0,  0.4155,
136, 4911,  116.0,  0.4266,
136, 4911,  118.0,  0.4264,
136, 4911,  120.0,  0.4377,
136, 4911,  122.0,  0.4308,
136, 4911,  124.0,  0.4358,
136, 4911,  126.0,  0.4294,
136, 4911,  128.0,  0.4377,
136, 4911,  130.0,  0.4367,
136, 4911,  132.0,  0.4237,
136, 4911,  134.0,  0.4186,
136, 4911,  136.0,  0.4101,
136, 4911,  138.0,  0.4056,
136, 4911,  140.0,  0.3986,
136, 4911,  142.0,  0.3937,
136, 4911,  144.0,  0.4053,
136, 4911,  146.0,  0.4279,
136, 4911,  148.0,  0.4128,
136, 4911,  150.0,  0.4189,
136, 4911,  152.0,  0.4222,
136, 4911,  154.0,  0.4158,
136, 4911,  156.0,  0.4070,
136, 4911,  158.0,  0.4055,
136, 4911,  160.0,  0.4329,
136, 4911,  162.0,  0.4078,
136, 4911,  164.0,  0.3992,
136, 4911,  166.0,  0.3952,
136, 4911,  168.0,  0.3883,
136, 4911,  170.0,  0.3638,
136, 4911,  172.0,  0.3510,
136, 4911,  174.0,  0.3419,
136, 4911,  176.0,  0.3246,
136, 4911,  178.0,  0.3093,
136, 4911,  180.0,  0.2953,
136, 4911,  182.0,  0.2795,
136, 4911,  184.0,  0.2657,
136, 4911,  186.0,  0.2363,
136, 4911,  188.0,  0.2197,
136, 4911,  190.0,  0.2081,
136, 4911,  192.0,  0.1951,
136, 4911,  194.0,  0.1697,
136, 4911,  196.0,  0.1544,
136, 4911,  198.0,  0.1437,
136, 4911,  200.0,  0.1254,
137, 4980,    0.0,  0.0667,
137, 4980,    2.0,  0.0780,
137, 4980,    4.0,  0.0824,
137, 4980,    6.0,  0.0844,
137, 4980,    8.0,  0.0807,
137, 4980,   10.0,  0.0864,
137, 4980,   12.0,  0.0865,
137, 4980,   14.0,  0.0865,
137, 4980,   16.0,  0.0921,
137, 4980,   18.0,  0.0970,
137, 4980,   20.0,  0.1017,
137, 4980,   22.0,  0.1029,
137, 4980,   24.0,  0.1039,
137, 4980,   26.0,  0.1137,
137, 4980,   28.0,  0.1107,
137, 4980,   30.0,  0.1085,
137, 4980,   32.0,  0.1113,
137, 4980,   34.0,  0.1148,
137, 4980,   36.0,  0.1207,
137, 4980,   38.0,  0.1244,
137, 4980,   40.0,  0.1341,
137, 4980,   42.0,  0.1373,
137, 4980,   44.0,  0.1418,
137, 4980,   46.0,  0.1476,
137, 4980,   48.0,  0.1520,
137, 4980,   50.0,  0.1576,
137, 4980,   52.0,  0.1652,
137, 4980,   54.0,  0.1750,
137, 4980,   56.0,  0.1809,
137, 4980,   58.0,  0.1878,
137, 4980,   60.0,  0.1906,
137, 4980,   62.0,  0.1975,
137, 4980,   64.0,  0.2059,
137, 4980,   66.0,  0.2126,
137, 4980,   68.0,  0.2103,
137, 4980,   70.0,  0.2210,
137, 4980,   72.0,  0.2317,
137, 4980,   74.0,  0.2399,
137, 4980,   76.0,  0.2462,
137, 4980,   78.0,  0.2508,
137, 4980,   80.0,  0.2594,
137, 4980,   82.0,  0.2632,
137, 4980,   84.0,  0.2714,
137, 4980,   86.0,  0.2921,
137, 4980,   88.0,  0.3133,
137, 4980,   90.0,  0.3328,
137, 4980,   92.0,  0.3627,
137, 4980,   94.0,  0.3582,
137, 4980,   96.0,  0.3872,
137, 4980,   98.0,  0.4012,
137, 4980,  100.0,  0.4181,
137, 4980,  102.0,  0.4462,
137, 4980,  104.0,  0.5095,
137, 4980,  106.0,  0.5689,
137, 4980,  108.0,  0.6069,
137, 4980,  110.0,  0.6298,
137, 4980,  112.0,  0.6468,
137, 4980,  114.0,  0.6455,
137, 4980,  116.0,  0.6715,
137, 4980,  118.0,  0.6675,
137, 4980,  120.0,  0.6775,
137, 4980,  122.0,  0.6677,
137, 4980,  124.0,  0.6715,
137, 4980,  126.0,  0.6682,
137, 4980,  128.0,  0.6938,
137, 4980,  130.0,  0.6665,
137, 4980,  132.0,  0.6284,
137, 4980,  134.0,  0.6065,
137, 4980,  136.0,  0.5687,
137, 4980,  138.0,  0.5467,
137, 4980,  140.0,  0.5078,
137, 4980,  142.0,  0.4821,
137, 4980,  144.0,  0.4573,
137, 4980,  146.0,  0.4379,
137, 4980,  148.0,  0.3919,
137, 4980,  150.0,  0.3716,
137, 4980,  152.0,  0.3514,
137, 4980,  154.0,  0.3328,
137, 4980,  156.0,  0.3137,
137, 4980,  158.0,  0.2903,
137, 4980,  160.0,  0.2784,
137, 4980,  162.0,  0.2549,
137, 4980,  164.0,  0.2356,
137, 4980,  166.0,  0.2220,
137, 4980,  168.0,  0.2066,
137, 4980,  170.0,  0.1942,
137, 4980,  172.0,  0.1901,
137, 4980,  174.0,  0.1747,
137, 4980,  176.0,  0.1582,
137, 4980,  178.0,  0.1511,
137, 4980,  180.0,  0.1410,
137, 4980,  182.0,  0.1359,
137, 4980,  184.0,  0.1287,
137, 4980,  186.0,  0.1235,
137, 4980,  188.0,  0.1206,
137, 4980,  190.0,  0.1152,
137, 4980,  192.0,  0.1098,
137, 4980,  194.0,  0.1031,
137, 4980,  196.0,  0.0996,
137, 4980,  198.0,  0.0951,
137, 4980,  200.0,  0.0949,
138, 5019,    0.0, -9.0000,
138, 5019,    2.0,  0.0898,
138, 5019,    4.0,  0.0745,
138, 5019,    6.0,  0.0860,
138, 5019,    8.0,  0.0875,
138, 5019,   10.0,  0.0930,
138, 5019,   12.0,  0.0900,
138, 5019,   14.0,  0.0953,
138, 5019,   16.0,  0.0954,
138, 5019,   18.0,  0.0989,
138, 5019,   20.0,  0.0985,
138, 5019,   22.0,  0.0983,
138, 5019,   24.0,  0.0992,
138, 5019,   26.0,  0.1019,
138, 5019,   28.0,  0.1060,
138, 5019,   30.0,  0.1097,
138, 5019,   32.0,  0.1166,
138, 5019,   34.0,  0.1160,
138, 5019,   36.0,  0.1203,
138, 5019,   38.0,  0.1223,
138, 5019,   40.0,  0.1241,
138, 5019,   42.0,  0.1336,
138, 5019,   44.0,  0.1356,
138, 5019,   46.0,  0.1481,
138, 5019,   48.0,  0.1575,
138, 5019,   50.0,  0.1659,
138, 5019,   52.0,  0.1781,
138, 5019,   54.0,  0.1908,
138, 5019,   56.0,  0.2068,
138, 5019,   58.0,  0.2046,
138, 5019,   60.0,  0.2117,
138, 5019,   62.0,  0.2278,
138, 5019,   64.0,  0.2256,
138, 5019,   66.0,  0.2334,
138, 5019,   68.0,  0.2360,
138, 5019,   70.0,  0.2464,
138, 5019,   72.0,  0.2466,
138, 5019,   74.0,  0.2664,
138, 5019,   76.0,  0.2492,
138, 5019,   78.0,  0.2566,
138, 5019,   80.0,  0.2717,
138, 5019,   82.0,  0.2884,
138, 5019,   84.0,  0.3168,
138, 5019,   86.0,  0.3118,
138, 5019,   88.0,  0.3491,
138, 5019,   90.0,  0.3316,
138, 5019,   92.0,  0.3388,
138, 5019,   94.0,  0.3493,
138, 5019,   96.0,  0.3614,
138, 5019,   98.0,  0.3945,
138, 5019,  100.0,  0.4006,
138, 5019,  102.0,  0.4557,
138, 5019,  104.0,  0.4638,
138, 5019,  106.0,  0.5121,
138, 5019,  108.0,  0.5165,
138, 5019,  110.0,  0.5570,
138, 5019,  112.0,  0.5513,
138, 5019,  114.0,  0.5476,
138, 5019,  116.0,  0.5684,
138, 5019,  118.0,  0.5822,
138, 5019,  120.0,  0.5691,
138, 5019,  122.0,  0.5317,
138, 5019,  124.0,  0.5504,
138, 5019,  126.0,  0.5487,
138, 5019,  128.0,  0.4932,
